,Company Names,Cars Names,Engines,HorsePower,Fuel Types,Seats,Torque,Price,Speed,Acceleration,Battery Capacity
249,TOYOTA,GR YARIS,"1.6L,TURBOCHARGED INLINE-3",268.0,petrol,4,390.0,45000.0,230.0,5.5,1618.0
250,HYUNDAI,SANTA FE,1.6L PETROL + PLUG IN HYBRID SYSTEM,253.0,hybrid,7,420.0,50000.0,180.0,9.3,1600.0
251,HYUNDAI,IONIQ 5,ELECTRIC MOTOR,225.0,electric,5,350.0,41000.0,185.0,7.4,72.0
252,HYUNDAI,Santa Cruz,2.5L Turbocharged Inline-4,281.0,petrol,5,400.0,40799.0,215.0,6.5,2500.0
253,HYUNDAI,Kona,1.6L PETROL ,147.0,hybrid,5,400.0,20500.0,185.0,10.0,1591.0
254,HYUNDAI,Elantra,2.0L Inline-4,147.0,hybrid,5,250.0,19950.0,210.0,8.3,2000.0
256,HYUNDAI,IONIQ 6,Electric Motor,320.0,electric,5,350.0,41450.0,185.0,5.2,53.0
257,HYUNDAI,Tucson,2.5L Inline-4,187.0,hybrid,5,400.0,30500.0,180.0,6.1,2500.0
258,HYUNDAI,Palisade,3.8L V6,291.0,petrol,7,355.0,52000.0,240.0,6.3,3800.0
259,HYUNDAI,Sonata,2.5L Inline-4,191.0,hybrid,5,250.0,25000.0,240.0,8.0,2500.0
260,HYUNDAI,Accent,1.6L Inline-4,120.0,petrol,5,151.0,15000.0,180.0,9.8,1600.0
261,HYUNDAI,Venue,1.6L Inline-4,121.0,petrol,5,240.0,18000.0,180.0,9.5,1600.0
262,HYUNDAI,KONA Electric,Electric Motor,200.0,electric,5,395.0,40000.0,200.0,6.1,39.0
263,HYUNDAI,Veloster,2.0L Inline-4,275.0,petrol,4,264.0,25000.0,220.0,6.0,2000.0
264,HYUNDAI,NEXO,Electric Motor,161.0,hydrogen,5,400.0,38000.0,180.0,7.8,1.0
265,HYUNDAI,Ioniq,1.6L Inline-4,139.0,hybrid,5,295.0,18000.0,160.0,8.5,1600.0
266,HYUNDAI,Genesis,3.8L V6,291.0,petrol,5,400.0,52000.0,240.0,6.3,3800.0
267,HYUNDAI,Azera,3.3L V6,278.0,petrol,5,250.0,55000.0,240.0,6.5,3300.0
268,HYUNDAI,Equus,3.3L V6,278.0,petrol,5,400.0,55000.0,240.0,6.5,3300.0
269,HYUNDAI,Tiburon,2.0L Inline-4,160.0,petrol,4,320.0,19000.0,200.0,8.2,2000.0
270,HYUNDAI,Elantra GT,1.6L Turbo GDI 4-cylinder,160.0,petrol,5,320.0,22000.0,200.0,8.3,2000.0
271,Volkswagen,Golf,1.5L Turbo I4 / Electric,110.0,petrol,5,250.0,23000.0,210.0,8.5,1498.0
272,Volkswagen,Passat,2.0L Turbo I4,150.0,petrol,5,250.0,25000.0,210.0,7.8,1984.0
273,Volkswagen,Tiguan,2.0L Turbo I4,150.0,hybrid,7,300.0,28505.0,209.0,8.5,1984.0
274,Volkswagen,Jetta,1.5L Turbo I4,150.0,petrol,5,250.0,21995.0,210.0,7.7,1498.0
275,Volkswagen,Polo,1.0L Turbo I3 / 1.6L Diesel,80.0,petrol,5,175.0,18000.0,190.0,9.5,999.0
276,Volkswagen,Arteon,2.0L Turbo I4,150.0,petrol,5,350.0,46000.0,250.0,5.6,1984.0
277,Volkswagen,ID.4,Electric,201.0,electric,5,310.0,39735.0,160.0,7.8,77.0
278,Volkswagen,Up!,Electric,82.0,petrol,4,95.0,15000.0,160.0,13.0,32.0
279,Volkswagen,Touareg,3.0L V6 Turbo Diesel / 4.0L V8,231.0,petrol & diesel,5,600.0,55000.0,235.0,5.9,2967.0
280,Volkswagen,Scirocco,2.0L Turbo I4,125.0,petrol,4,350.0,35000.0,233.0,6.0,1984.0
281,Volkswagen,Beetle,2.0L Turbo I4,105.0,petrol,4,240.0,20000.0,205.0,7.0,1984.0
282,Volkswagen,Amarok,3.0L V6 Turbo Diesel,163.0,diesel,5,550.0,40000.0,180.0,7.9,2967.0
283,Volkswagen,T-Roc,2.0L Turbo I4,115.0,petrol,5,320.0,30000.0,205.0,7.2,1984.0
284,Volkswagen,Sharan,2.0L Turbo I4,150.0,petrol & diesel,7,280.0,33000.0,200.0,9.3,1984.0
285,Volkswagen,Caddy,1.5L Turbo I4,102.0,petrol & diesel,7,250.0,28000.0,185.0,10.5,1498.0
286,Nissan,NV1500,4.0L V6,261.0,petrol,12,385.0,33000.0,160.0,9.5,3954.0
287,Volkswagen,Taigo,1.5L Turbo I4,95.0,petrol,5,200.0,24000.0,183.0,10.0,1498.0
288,Volkswagen,California,2.0L Turbo I4,150.0,diesel,7,340.0,70000.0,180.0,13.0,1984.0
289,Volkswagen,ID.3,Electric,204.0,electric,5,310.0,35000.0,160.0,7.3,58.0
290,Volkswagen,ID. Buzz,Electric,204.0,electric,7,310.0,59995.0,145.0,10.2,77.0
291,Volkswagen,Golf GTI,2.0L Turbo I4,245.0,petrol,5,350.0,31965.0,250.0,5.9,1984.0
292,Volkswagen,Golf R,2.0L Turbo I4,315.0,petrol,5,420.0,44640.0,250.0,4.6,1984.0
293,Volkswagen,Passat Alltrack,2.0L Turbo Diesel I4,190.0,diesel,5,400.0,36000.0,220.0,7.8,1968.0
294,Volkswagen,Polo GTI,2.0L Turbo I4,204.0,petrol,5,320.0,28000.0,238.0,6.7,1984.0
295,Volkswagen,Up! GTI,1.0L Turbo I3,115.0,petrol,4,200.0,20000.0,196.0,8.8,999.0
296,Volkswagen,T-Cross,1.0L Turbo I3 / 1.5L Turbo I4,95.0,petrol,5,250.0,25000.0,200.0,10.2,999.0
297,Volkswagen,ID.5,Electric,174.0,electric,5,310.0,45000.0,180.0,8.4,77.0
298,Volkswagen,ID. Buzz Cargo,Electric,204.0,electric,3,310.0,55000.0,145.0,10.2,77.0
299,Volkswagen,Touareg R,Plug-in Hybrid V6,462.0,hybrid,5,700.0,70000.0,250.0,5.1,2995.0
300,Volkswagen,Multivan,Plug-in Hybrid / Diesel I4,150.0,hybrid,7,350.0,50000.0,190.0,9.4,1395.0
301,Volkswagen,Polo BlueMotion,1.2L Diesel I3,75.0,diesel,5,250.0,22000.0,190.0,10.5,1199.0
302,Volkswagen,Golf Sportsvan,1.5L Turbo I4,130.0,petrol,5,250.0,30000.0,210.0,8.9,1498.0
303,Volkswagen,Golf Alltrack,2.0L Turbo Diesel I4,147.0,petrol,5,350.0,35000.0,210.0,7.1,1968.0
304,Volkswagen,Scirocco R,2.0L Turbo I4,280.0,petrol,4,350.0,40000.0,250.0,5.5,1984.0
305,Volkswagen,Tiguan Allspace,2.0L Turbo I4,184.0,petrol,7,320.0,35000.0,215.0,7.6,1984.0
306,Volkswagen,Arteon 4MOTION,2.0L Turbo I4,190.0,petrol,5,350.0,48000.0,250.0,5.6,1984.0
307,Volkswagen,ID.4 GTX,Electric AWD,299.0,electric,5,460.0,50000.0,180.0,6.2,77.0
308,Volkswagen,ID.3 Pro,Electric,204.0,electric,5,310.0,35000.0,160.0,7.3,58.0
309,Volkswagen,Golf Variant,1.5L Turbo I4 / 2.0L Diesel I4,130.0,petrol,5,320.0,32000.0,220.0,7.5,1498.0
310,Volkswagen,Crafter,2.0L Turbo Diesel I4,102.0,diesel,3,410.0,40000.0,160.0,13.0,1968.0
311,Volkswagen,Lupo,1.4L I3 Gas / 1.2L Diesel I3,60.0,petrol,4,120.0,15000.0,170.0,14.3,1390.0
312,Volkswagen,Corrado,2.9L VR6,190.0,petrol,4,245.0,25000.0,235.0,6.4,2861.0
313,Volkswagen,Phaeton,3.0L V6 Diesel / 6.0L W12 Gas,240.0,petrol,5,560.0,85000.0,250.0,6.1,2967.0
314,Volkswagen,Golf Cabriolet,1.2L I4 Turbo / 2.0L I4 Turbo,105.0,petrol,4,200.0,30000.0,217.0,8.4,1197.0
315,Volkswagen,Santana,1.5L I4 Gas,110.0,petrol,5,145.0,15000.0,190.0,12.9,1498.0
316,Volkswagen,Polo Vivo,1.4L I4 Gas / 1.6L I4 Gas,85.0,petrol,5,132.0,14000.0,170.0,10.8,1390.0
317,Volkswagen,Karmann Ghia,1.2L I4 Gas,34.0,petrol,2,106.0,25000.0,138.0,23.0,1192.0
318,Volkswagen,Fox,1.2L I4 Gas / 1.4L I4 Gas,55.0,petrol,5,93.0,12000.0,148.0,17.5,1198.0
319,Volkswagen,Vento,1.6L I4 Gas / Diesel,105.0,petrol,5,153.0,18000.0,186.0,11.7,1598.0
320,Volkswagen,Golf Electric,Electric,136.0,electric,5,290.0,33000.0,140.0,10.4,35.0
321,Volkswagen,Bora,1.6L I4 Gas / 1.9L I4 Diesel,100.0,petrol,5,220.0,20000.0,200.0,9.4,1598.0
322,Volkswagen,Teramont,2.0L I4 Turbo / 3.6L V6 Gas,235.0,petrol,7,350.0,32000.0,190.0,8.6,1984.0
323,Volkswagen,Taos,1.5L I4 Turbo,158.0,petrol,5,250.0,24000.0,193.0,8.4,1498.0
324,Volkswagen,Up! Cabriolet,1.0L I3 Turbo,82.0,petrol,4,95.0,18000.0,160.0,12.4,999.0
325,Volkswagen,T-Roc Cabriolet,1.0L I3 Turbo / 1.5L I4 Turbo,115.0,petrol,4,250.0,35000.0,205.0,9.6,999.0
326,Volkswagen,Passat CC,2.0L I4 Turbo,200.0,petrol,5,280.0,40000.0,240.0,7.3,1984.0
327,Volkswagen,Transporter,2.0L I4 Turbo Diesel,102.0,diesel,9,340.0,35000.0,180.0,12.2,1968.0
328,Volkswagen,Amarok V6,3.0L V6 Turbo Diesel,204.0,diesel,5,580.0,45000.0,191.0,7.9,2967.0
329,Volkswagen,ID.2,Electric,170.0,electric,5,220.0,25000.0,160.0,8.0,50.0
330,Volkswagen,Polo TDI,1.4L I4 Diesel / 1.6L Diesel,75.0,diesel,5,250.0,20000.0,190.0,9.9,1390.0
331,Volkswagen,Golf GTE,Plug-in Hybrid (1.4L I4 Turbo),204.0,hybrid,5,350.0,40000.0,222.0,7.6,1395.0
332,Volkswagen,Touareg V8,4.0L V8 Turbo Diesel,421.0,petrol,5,770.0,70000.0,250.0,4.9,3956.0
333,Volkswagen,Beetle Dune,1.4L I4 Turbo,150.0,petrol,4,250.0,30000.0,200.0,7.5,1395.0
334,Volkswagen,Passat B8,1.5L I4 Turbo / 2.0L Diesel,150.0,petrol,5,250.0,28000.0,210.0,8.7,1498.0
335,Volkswagen,ID.4 Pro S,Electric,201.0,electric,5,310.0,45000.0,180.0,7.8,77.0
337,Volkswagen,Golf Country,1.8L I4 Gas,98.0,petrol,5,170.0,25000.0,165.0,12.0,1781.0
338,Volkswagen,Jetta GLI,2.0L I4 Turbo,228.0,petrol,5,350.0,31000.0,250.0,6.5,1984.0
339,Volkswagen,Arteon Shooting Brake,2.0L I4 Turbo,150.0,petrol,5,420.0,50000.0,250.0,5.6,1984.0
340,Volkswagen,T-Cross R-Line,1.0L I3 Turbo / 1.5L I4 Turbo,115.0,petrol,5,250.0,27000.0,200.0,8.5,999.0
341,Volkswagen,Golf R32,3.2L VR6,240.0,petrol,5,320.0,40000.0,250.0,6.2,3189.0
342,Volkswagen,Passat B7,1.6L Diesel / 2.0L I4 Turbo,120.0,petrol,5,280.0,26000.0,220.0,8.5,1598.0
343,Volkswagen,Scirocco 16V,1.8L I4 Gas,137.0,petrol,4,230.0,35000.0,220.0,7.1,1781.0
344,Volkswagen,Polo BlueMotion,1.2L Diesel I3,75.0,diesel,5,210.0,20000.0,190.0,10.5,1199.0
345,Volkswagen,Golf Variant GTD,2.0L Diesel I4,184.0,diesel,5,380.0,38000.0,230.0,7.5,1968.0
346,Volkswagen,Polo GTI R5,1.6L Turbocharged Rally Engine,272.0,petrol,5,400.0,45000.0,200.0,4.1,1598.0
347,Volkswagen,ID. Buzz Pro,Electric,204.0,electric,7,310.0,60000.0,145.0,10.2,77.0
348,Volkswagen,Jetta Hybrid,1.4L I4 Turbo + Electric Motor,170.0,hybrid,5,250.0,28000.0,210.0,8.6,1395.0
349,Volkswagen,Golf Variant Alltrack,2.0L Diesel I4,150.0,petrol,5,320.0,35000.0,220.0,7.8,1968.0
350,Volkswagen,Volkswagen XL1,Plug-in Hybrid (0.8L I2 Diesel),68.0,hybrid,2,140.0,150000.0,160.0,11.9,800.0
351,Volkswagen,Golf TDI,2.0L Diesel I4,150.0,diesel,5,350.0,28000.0,220.0,8.0,1968.0
352,Volkswagen,Passat Variant,1.5L I4 Turbo / 2.0L Diesel,150.0,petrol,5,280.0,30000.0,220.0,8.5,1498.0
353,Volkswagen,Polo GTI Clubsport,2.0L I4 Turbo,300.0,petrol,5,320.0,30000.0,240.0,6.7,1984.0
355,Volkswagen,ID.3 GTX,Electric,299.0,electric,5,310.0,45000.0,180.0,6.2,77.0
356,Volkswagen,Arteon R-Line,2.0L I4 Turbo,190.0,petrol,5,420.0,50000.0,250.0,5.6,1984.0
357,Volkswagen,Golf TGI,1.5L I4 CNG,130.0,petrol,5,200.0,30000.0,220.0,8.8,1498.0
358,Volkswagen,Scirocco GTS,2.0L I4 Turbo,220.0,petrol,4,350.0,35000.0,246.0,6.5,1984.0
359,Volkswagen,Caddy Maxi,2.0L Diesel I4,122.0,diesel,7,250.0,25000.0,180.0,12.0,1968.0
360,Volkswagen,Volkswagen Lupo 3L,1.2L Diesel I3,61.0,diesel,4,140.0,20000.0,165.0,14.5,1199.0
361,Volkswagen,Polo Beats,1.0L I3 Turbo,95.0,petrol,5,175.0,22000.0,187.0,9.5,999.0
362,Volkswagen,Passat Hybrid,1.4L I4 Turbo + Electric Motor,215.0,hybrid,5,330.0,32000.0,210.0,7.4,1395.0
363,Volkswagen,Golf TCR,2.0L I4 Turbo,290.0,petrol,5,370.0,40000.0,250.0,5.6,1984.0
364,Volkswagen,Tiguan R-Line,2.0L I4 Turbo,190.0,petrol,5,420.0,45000.0,250.0,4.9,1984.0
365,Volkswagen,Sharan Business,2.0L Diesel I4,150.0,diesel,7,350.0,35000.0,200.0,8.3,1968.0
366,Volkswagen,ID. Buzz Cargo Pro,Electric,204.0,electric,2,310.0,55000.0,145.0,10.2,77.0
367,Volkswagen,Arteon 280 TSI,2.0L I4 Turbo,280.0,petrol,5,350.0,50000.0,250.0,5.6,1984.0
368,Volkswagen,Jetta GLI 35th,2.0L I4 Turbo,228.0,petrol,5,350.0,31000.0,250.0,6.5,1984.0
369,Volkswagen,Beetle Final Edition,2.0L I4 Turbo,174.0,petrol,4,250.0,25000.0,205.0,7.0,1984.0
370,Volkswagen,Golf Variant TDI,2.0L Diesel I4,150.0,diesel,5,350.0,30000.0,220.0,7.8,1968.0
371,Volkswagen,Golf 4MOTION,2.0L Diesel I4,150.0,petrol,5,400.0,40000.0,250.0,4.9,1968.0
372,Volkswagen,Jetta SportWagen,1.4L I4 Turbo / 2.0L Diesel I4,147.0,petrol,5,250.0,27000.0,200.0,8.5,1395.0
373,Volkswagen,Polo GTI Plus,2.0L I4 Turbo,207.0,petrol,5,320.0,30000.0,237.0,6.7,1984.0
374,Volkswagen,Touareg V6,3.0L V6 Turbo Diesel / Gasoline,231.0,petrol,5,450.0,60000.0,235.0,7.5,2967.0
375,Volkswagen,Tiguan eHybrid,1.4L I4 Turbo + Electric Motor,245.0,hybrid,5,400.0,42000.0,200.0,7.5,1395.0
376,Volkswagen,Up! e-up!,Electric,83.0,electric,4,210.0,23000.0,130.0,11.9,32.0
377,Volkswagen,Amarok V8,4.0L V8 Turbo Diesel,310.0,diesel,5,580.0,70000.0,210.0,7.4,3996.0
378,Volkswagen,Golf R Cabriolet,2.0L I4 Turbo,265.0,petrol,4,380.0,45000.0,250.0,5.9,1984.0
379,Volkswagen,Passat Alltrack TDI,2.0L Diesel I4,190.0,diesel,5,400.0,40000.0,220.0,8.0,1968.0
380,Volkswagen,ID. Buzz Cargo EV,Electric,204.0,electric,2,310.0,55000.0,145.0,10.2,77.0
381,Nissan,Versa,1.6L Inline-4,122.0,petrol,5,154.0,16700.0,180.0,10.4,1598.0
382,Nissan,Micra,1.0L Turbocharged Inline-3,100.0,petrol,5,160.0,15500.0,175.0,10.8,999.0
383,Nissan,Patrol Platinum,5.6L V8,400.0,petrol,7,560.0,77000.0,210.0,7.3,5552.0
384,Nissan,Qashqai,1.3L Turbocharged Inline-4,156.0,petrol,5,260.0,26000.0,195.0,8.9,1332.0
385,Nissan,Murano,3.5L V6,260.0,petrol,5,325.0,39000.0,210.0,7.5,3498.0
386,Nissan,Maxima Platinum,3.5L V6,300.0,petrol,5,353.0,45000.0,220.0,6.2,3498.0
387,Nissan,Armada,5.6L V8,400.0,petrol,8,560.0,51000.0,210.0,6.5,5552.0
388,Nissan,Kicks,1.6L Inline-4,122.0,petrol,5,154.0,20000.0,180.0,10.7,1598.0
389,Nissan,X-Trail,1.5L Turbocharged Inline-3,201.0,hybrid,5,305.0,29000.0,200.0,8.0,1498.0
390,Nissan,Z (Fairlady Z),3.0L Twin-Turbo V6,400.0,petrol,2,475.0,40000.0,250.0,4.5,2997.0
391,Nissan,Almera,1.0L Turbocharged Inline-3,100.0,petrol,5,160.0,14500.0,185.0,10.7,999.0
392,Nissan,Sylphy,1.8L Inline-4,137.0,petrol,5,174.0,18000.0,190.0,9.6,1798.0
393,Nissan,Note,1.2L Inline-3 Hybrid,109.0,hybrid,5,150.0,16000.0,170.0,11.5,1198.0
394,Nissan,Sunny,1.6L Inline-4,118.0,petrol,5,156.0,15000.0,180.0,11.0,1598.0
395,Nissan,Cube,1.8L Inline-4,122.0,petrol,5,171.0,14500.0,175.0,10.6,1798.0
396,Nissan,Juke,1.0L Turbocharged Inline-3,117.0,petrol,5,180.0,25000.0,180.0,10.4,999.0
397,Nissan,Terrano,1.5L Inline-4 Diesel,110.0,diesel,5,248.0,15500.0,168.0,13.5,1461.0
398,Nissan,Magnite,1.0L Turbocharged Inline-3,100.0,petrol,5,160.0,12000.0,160.0,13.0,999.0
399,Nissan,Xterra,4.0L V6,261.0,petrol,7,381.0,35000.0,200.0,7.8,3954.0
400,Nissan,Patrol,5.6L V8,400.0,petrol,7,560.0,77000.0,210.0,7.3,5552.0
401,Nissan,GT-R NISMO,3.8L Twin-Turbo V6,600.0,petrol,2,652.0,220000.0,330.0,2.9,3799.0
402,Nissan,370Z Roadster,3.7L V6,332.0,petrol,2,366.0,41820.0,250.0,5.5,3696.0
403,Nissan,Ariya ,Dual Electric Motors,389.0,electric,5,600.0,58950.0,200.0,5.1,87.0
404,Nissan,Patrol Royale,5.6L V8,400.0,petrol,7,560.0,85000.0,210.0,6.6,5552.0
405,Nissan,Infiniti QX80*,5.6L V8,400.0,petrol,7,560.0,70600.0,210.0,6.5,5552.0
406,Nissan,Tiida,1.6L Inline-4,126.0,petrol,5,154.0,14500.0,190.0,10.1,1598.0
407,Nissan,Pulsar,1.2L Turbocharged Inline-4,115.0,petrol,5,190.0,19000.0,190.0,10.7,1197.0
408,Nissan,Latio,1.5L Inline-4,102.0,petrol,5,139.0,13000.0,175.0,11.5,1498.0
409,Nissan,Bluebird Sylphy,2.0L Inline-4,133.0,petrol,5,191.0,18500.0,185.0,10.5,1997.0
410,Nissan,March,1.2L Inline-3,79.0,petrol,5,106.0,12000.0,170.0,13.7,1198.0
411,Nissan,Rogue Sport,2.0L Inline-4,141.0,petrol,5,199.0,24960.0,190.0,9.8,1997.0
412,Nissan,X-Trail Hybrid,2.0L Inline-4 Hybrid,179.0,hybrid,5,207.0,28500.0,180.0,9.4,1997.0
413,Nissan,Pathfinder Rock Creek,3.5L V6,284.0,petrol,7,351.0,42820.0,190.0,7.4,3498.0
414,Nissan,Armada Platinum,5.6L V8,400.0,petrol,8,560.0,65300.0,210.0,6.5,5552.0
415,Nissan,Terrano XL,1.6L Inline-4,104.0,petrol,5,145.0,14000.0,165.0,12.5,1598.0
416,Nissan,GT-R50 by Italdesign,3.8L Twin-Turbo V6,720.0,petrol,2,780.0,1100000.0,315.0,2.5,3799.0
417,Nissan,370Z NISMO,3.7L V6,350.0,petrol,2,374.0,45790.0,250.0,5.2,3696.0
418,Nissan,Ariya E-4ORCE,Dual Electric Motors,389.0,electric,5,600.0,60000.0,200.0,5.1,87.0
419,Nissan,Patrol NISMO,5.6L V8,428.0,petrol,7,560.0,105000.0,210.0,6.5,5552.0
420,Nissan,Infiniti Q60*,3.0L V6 Twin-Turbo,300.0,petrol,4,400.0,41750.0,250.0,5.0,2997.0
421,Nissan,Primera,2.0L Inline-4,140.0,petrol,5,190.0,20000.0,200.0,9.6,1998.0
422,Nissan,Skyline,3.0L V6 Twin-Turbo,400.0,petrol,5,475.0,50000.0,250.0,5.0,2997.0
423,Nissan,Cedric,2.0L Inline-6,150.0,petrol,5,190.0,22000.0,190.0,10.5,1998.0
424,Nissan,Gloria,2.5L V6,210.0,petrol,5,250.0,30000.0,210.0,8.6,2498.0
425,Nissan,Stanza,1.8L Inline-4,120.0,petrol,5,170.0,18500.0,175.0,11.0,1796.0
426,Nissan,Patrol Super Safari,4.8L Inline-6,280.0,petrol,7,451.0,55000.0,190.0,8.2,4750.0
427,Nissan,Pathfinder Hybrid,2.5L Inline-4 Hybrid,250.0,hybrid,7,329.0,42500.0,190.0,7.7,2488.0
428,Nissan,X-Terra Pro-4X,2.5L Inline-4,190.0,petrol,7,240.0,40000.0,175.0,10.8,2498.0
429,Nissan,Rogue Platinum,1.5L Turbo Inline-3,201.0,petrol,5,300.0,38000.0,180.0,8.2,1497.0
430,Nissan,Qashqai Tekna,1.3L Turbo Hybrid Inline-4,158.0,hybrid,5,270.0,36000.0,190.0,9.2,1332.0
431,Nissan,GT-R V-Spec,3.8L Twin-Turbo V6,600.0,petrol,2,652.0,175000.0,330.0,2.8,3799.0
432,Nissan,Skyline NISMO,3.0L Twin-Turbo V6,420.0,petrol,5,475.0,55000.0,270.0,4.7,2997.0
433,Nissan,Ariya Lounge Edition,Dual Electric Motors,389.0,electric,5,600.0,63000.0,200.0,5.1,87.0
434,Nissan,Patrol Titanium,5.6L V8,428.0,petrol,7,560.0,98000.0,210.0,6.5,5552.0
435,Nissan,Infiniti FX50*,5.0L V8,390.0,petrol,5,500.0,61750.0,250.0,5.6,5026.0
436,Nissan,Avenir,2.0L Inline-4,140.0,petrol,5,186.0,20000.0,180.0,9.8,1998.0
437,Nissan,Wingroad,1.8L Inline-4,125.0,petrol,5,168.0,18000.0,175.0,10.8,1798.0
438,Nissan,Presea,1.8L Inline-4,115.0,petrol,5,161.0,17500.0,170.0,11.5,1838.0
439,Nissan,Leopard,3.0L V6,210.0,petrol,5,265.0,32000.0,200.0,8.4,2960.0
440,Nissan,Sunny NISMO Edition,1.6L Turbo Inline-4,190.0,petrol,5,240.0,24000.0,200.0,7.5,1598.0
441,Nissan,Paladin,2.4L Inline-4,150.0,petrol,5,217.0,20000.0,180.0,10.6,2438.0
442,Nissan,Hardbody SUV,2.5L Inline-4,158.0,petrol,5,225.0,18500.0,175.0,11.0,2498.0
443,Nissan,Patrol Desert Edition,5.6L V8,428.0,petrol,7,560.0,95000.0,210.0,6.5,5552.0
444,Nissan,Pathfinder Armada,5.6L V8,400.0,petrol,7,560.0,60000.0,200.0,6.5,5552.0
445,Nissan,Rogue Midnight Edition,1.5L Turbo Inline-3,201.0,petrol,5,300.0,39000.0,180.0,8.2,1497.0
446,Nissan,GT-R Black Edition,3.8L Twin-Turbo V6,600.0,petrol,2,652.0,185000.0,330.0,2.8,3799.0
447,Nissan,Fairlady Z Heritage,3.0L Twin-Turbo V6,400.0,petrol,2,475.0,48000.0,250.0,4.2,2997.0
448,Nissan,Skyline GT-R R34,2.6L Twin-Turbo Inline-6,276.0,petrol,4,392.0,70000.0,250.0,5.6,2568.0
449,Nissan,Ariya Premiere,Dual Electric Motors,389.0,electric,5,600.0,67000.0,200.0,5.1,87.0
450,Nissan,Infiniti QX55*,2.0L VC-Turbo Inline-4,268.0,petrol,5,380.0,50000.0,230.0,6.5,1997.0
451,Nissan,NV350 Caravan,2.5L Inline-4 Diesel,129.0,diesel,8,356.0,28000.0,155.0,12.5,2488.0
452,Nissan,Navara,2.3L Inline-4 Diesel,190.0,diesel,5,450.0,32000.0,180.0,10.2,2298.0
453,Nissan,Titan XD,5.6L V8,400.0,petrol,6,560.0,55000.0,195.0,6.9,5552.0
454,Nissan,Evalia,1.5L Inline-4 Diesel,85.0,diesel,7,200.0,25000.0,140.0,15.0,1461.0
455,Nissan,Cabstar,2.5L Inline-4 Diesel,130.0,diesel,3,350.0,27000.0,145.0,14.8,2488.0
456,Nissan,Cherry,1.4L Inline-4,67.0,petrol,5,110.0,14000.0,145.0,14.0,1397.0
457,Nissan,Laurel,2.8L Inline-6 Diesel,94.0,diesel,5,184.0,22000.0,160.0,12.5,2825.0
458,Nissan,Silvia,2.0L Turbo Inline-4,247.0,petrol,4,275.0,45000.0,235.0,5.9,1998.0
459,Nissan,NX Coupe,2.0L Inline-4,140.0,petrol,4,180.0,22000.0,200.0,9.0,1998.0
460,Nissan,AD Wagon,1.5L Inline-4,105.0,petrol,5,150.0,16000.0,165.0,12.3,1498.0
461,Nissan,Patrol Super Safari Y61,4.8L Inline-6,280.0,petrol,7,451.0,58000.0,190.0,8.2,4750.0
462,Nissan,Pathfinder Rock Creek Edition,3.5L V6,284.0,petrol,7,351.0,44000.0,195.0,7.2,3498.0
463,Nissan,Terrano II,2.7L Inline-4 Diesel,125.0,diesel,5,278.0,28000.0,160.0,12.9,2664.0
464,Nissan,Murano CrossCabriolet,3.5L V6,260.0,petrol,4,325.0,47000.0,195.0,7.6,3498.0
465,Nissan,X-Trail Tekna,1.5L Turbo Hybrid,204.0,hybrid,5,305.0,43000.0,190.0,8.0,1497.0
466,Nissan,GT-R LM NISMO,3.0L Twin-Turbo V6 Hybrid,500.0,hybrid,2,650.0,600000.0,320.0,3.0,3000.0
467,Nissan,Skyline 400R,3.0L Twin-Turbo V6,400.0,petrol,5,475.0,70000.0,250.0,4.5,2997.0
468,Nissan,Infiniti G37*,3.7L V6,328.0,petrol,5,365.0,42000.0,250.0,5.5,3696.0
469,Nissan,Patrol Black Edition,5.6L V8,400.0,petrol,7,560.0,85000.0,200.0,6.5,5552.0
470,Nissan,Ariya Empower+,Dual Electric Motors,389.0,electric,5,600.0,68000.0,200.0,5.1,87.0
471,Nissan,Datsun 510 (Classic),1.6L Inline-4,96.0,petrol,4,135.0,25000.0,175.0,10.2,1595.0
472,Nissan,200SX,2.0L Turbo Inline-4,200.0,petrol,4,265.0,30000.0,240.0,7.2,1998.0
473,Nissan,300ZX,3.0L Twin-Turbo V6,300.0,petrol,4,384.0,50000.0,250.0,5.9,2960.0
474,Nissan,R390 GT1 Road Car,3.5L Twin-Turbo V8,550.0,petrol,2,637.0,1000000.0,354.0,3.3,3495.0
475,Nissan,Figaro,1.0L Turbo Inline-4,76.0,petrol,4,103.0,20000.0,170.0,12.8,987.0
476,Nissan,Hardbody Truck,2.4L Inline-4,134.0,petrol,5,206.0,25000.0,160.0,10.6,2389.0
477,Nissan,Atlas,3.0L Inline-4 Diesel,130.0,diesel,3,300.0,35000.0,130.0,18.0,2999.0
478,Nissan,Clipper,660cc Inline-3,48.0,petrol,4,62.0,10000.0,110.0,18.5,659.0
479,Nissan,NV200,2.0L Inline-4,131.0,petrol,7,188.0,28000.0,140.0,14.0,1998.0
480,Nissan,Violet,1.8L Inline-4,85.0,petrol,5,130.0,18000.0,155.0,13.8,1770.0
481,Nissan,Bluebird Z,2.0L Inline-4,140.0,petrol,5,180.0,23000.0,190.0,11.0,1998.0
482,Nissan,Stanza Wagon,2.4L Inline-4,138.0,petrol,7,205.0,22000.0,160.0,12.0,2389.0
483,Nissan,180SX,2.0L Turbo Inline-4,205.0,petrol,4,275.0,35000.0,240.0,6.8,1998.0
484,Nissan,Sunny California,1.6L Inline-4,110.0,petrol,5,140.0,18000.0,170.0,11.0,1597.0
